Zip	City	State	Latitude	Longitude
Tilton	Tilton	IL	40.096186	-87.64569
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Cabery	Cabery	IL	40.987824	-88.23737
Orion	Orion	IL	41.357236	-90.38482
Goodfield	Goodfield	IL	40.628105	-89.28004
Elkville	Elkville	IL	37.907619	-89.23151
Litchfield	Litchfield	IL	39.179875	-89.65721
Bartelso	Bartelso	IL	38.535097	-89.46426
Ottawa	Ottawa	IL	41.35263	-88.84734
Chicago	Chicago	IL	41.811929	-87.68732
Chicago	Chicago	IL	41.811929	-87.68732
Princeville	Princeville	IL	40.935608	-89.76802
Lyons	Lyons	IL	41.812331	-87.82318
Van Orin	Van Orin	IL	41.543813	-89.35449
De Land	De Land	IL	40.139336	-88.62966
Eddyville	Eddyville	IL	37.501552	-88.58141
Johnsonville	Johnsonville	IL	38.513119	-88.58911
South Holland	South Holland	IL	41.597472	-87.59909
Pierron	Pierron	IL	38.780229	-89.5973
Nelson	Nelson	IL	41.797256	-89.599529
Aledo	Aledo	IL	41.202461	-90.73137
Forrest	Forrest	IL	40.756972	-88.40479
Palatine	Palatine	IL	42.10979	-88.04917
Mount Morris	Mount Morris	IL	42.046139	-89.44025
McNabb	McNabb	IL	41.168946	-89.2205
Marine	Marine	IL	38.78956	-89.77538
Menard	Menard	IL	38.013132	-89.899569
Wheeler	Wheeler	IL	39.038732	-88.31569
Cantrall	Cantrall	IL	39.909732	-89.68831
Rapids City	Rapids City	IL	41.585883	-90.343228
Frederick	Frederick	IL	40.04195	-90.46831
Bonnie	Bonnie	IL	38.192726	-88.93138
Boles	Boles	IL	37.44725	-88.876792
Wheeling	Wheeling	IL	42.131526	-87.92958
Evergreen Park	Evergreen Park	IL	41.719933	-87.70249
Rockford	Rockford	IL	42.254087	-89.01776
Huntsville	Huntsville	IL	40.18275	-90.81819
Buffalo	Buffalo	IL	39.861289	-89.37836
Joliet	Joliet	IL	41.533631	-88.05592
Erie	Erie	IL	41.657803	-90.08613
Stockton	Stockton	IL	42.350108	-90.02362
Cornell	Cornell	IL	41.011259	-88.74854
Champaign	Champaign	IL	40.114931	-88.24322
Auburn	Auburn	IL	39.588902	-89.75177
Lexington	Lexington	IL	40.63872	-88.7923
Brushy Mound	Brushy Mound	IL	39.213822	-89.82872
Chrisman	Chrisman	IL	39.786334	-87.66325
Springfield	Springfield	IL	39.749457	-89.606017
Schaumburg	Schaumburg	IL	42.056376	-88.072522
Tonica	Tonica	IL	41.21076	-89.03886
Papineau	Papineau	IL	40.966993	-87.716074
Freeburg	Freeburg	IL	38.425949	-89.90389
Grayslake	Grayslake	IL	42.338955	-88.03433
Hudson	Hudson	IL	40.627948	-88.97711
Mahomet	Mahomet	IL	40.205916	-88.40295
Edwardsville	Edwardsville	IL	38.819297	-89.9551
Western Springs	Western Springs	IL	41.805531	-87.90103
Neoga	Neoga	IL	39.32205	-88.45037
Claytonville	Claytonville	IL	40.572516	-87.81825
Girard	Girard	IL	39.436584	-89.8028
Russell	Russell	IL	42.322814	-87.610053
Des Plaines	Des Plaines	IL	42.024278	-87.907066
Mchenry	Mchenry	IL	42.324761	-88.452481
Colp	Colp	IL	37.804876	-89.08118
Machesney Park	Machesney Park	IL	42.352539	-89.04186
Mineral	Mineral	IL	41.394429	-89.84111
Bryant	Bryant	IL	40.466273	-90.095368
Golconda	Golconda	IL	37.374723	-88.52571
Herod	Herod	IL	37.567779	-88.39925
Harmon	Harmon	IL	41.69339	-89.56986
Grand Tower	Grand Tower	IL	37.629601	-89.48077
Rockford	Rockford	IL	42.292221	-89.12574
Steger	Steger	IL	41.470084	-87.63369
Carlinville	Carlinville	IL	39.280289	-89.8757
Des Plaines	Des Plaines	IL	42.028779	-87.894366
Sims	Sims	IL	38.374398	-88.53537
New Lenox	New Lenox	IL	41.509231	-87.96475
Gilman	Gilman	IL	40.767194	-87.98929
Dale	Dale	IL	37.999757	-88.50469
Newton	Newton	IL	38.974018	-88.17881
Garden Prairie	Garden Prairie	IL	42.255617	-88.74344
Broadview	Broadview	IL	41.857931	-87.85477
Downers Grove	Downers Grove	IL	41.761463	-88.01334
White Hall	White Hall	IL	39.433041	-90.40655
Eola	Eola	IL	41.778379	-88.24268
Marshall	Marshall	IL	39.396463	-87.69589
Amboy	Amboy	IL	41.707588	-89.34371
Bluffs	Bluffs	IL	39.740558	-90.53937
Bunker Hill	Bunker Hill	IL	39.039382	-89.94935
Altona	Altona	IL	41.117342	-90.16063
Fairmount	Fairmount	IL	40.039632	-87.83052
Latham	Latham	IL	39.965691	-89.15936
Braceville	Braceville	IL	41.230524	-88.25503
Joy	Joy	IL	41.228561	-90.87565
Bradley	Bradley	IL	41.144256	-87.86239
Bedford Park	Bedford Park	IL	41.811929	-87.68732
Cottage Hills	Cottage Hills	IL	38.905998	-90.08306
Mount Auburn	Mount Auburn	IL	39.771541	-89.24331
Earlville	Earlville	IL	41.599139	-88.91932
Lawrenceville	Lawrenceville	IL	38.738226	-87.65984
Niantic	Niantic	IL	39.838505	-89.15191
Oglesby	Oglesby	IL	41.292401	-89.05943
Macon	Macon	IL	39.693983	-88.98068
Hickory Hills	Hickory Hills	IL	41.723782	-87.82825
Quincy	Quincy	IL	39.929597	-91.37415
Bridgeport	Bridgeport	IL	38.720425	-87.76815
Hoffman Estates	Hoffman Estates	IL	42.079336	-88.223655
Byron	Byron	IL	42.131245	-89.26637
West York	West York	IL	39.175832	-87.72312
Goreville	Goreville	IL	37.558235	-88.96661
Strawn	Strawn	IL	40.653799	-88.39026
Waukegan	Waukegan	IL	42.361271	-87.86187
Carpentersville	Carpentersville	IL	42.121188	-88.27227
Lafox	Lafox	IL	41.936977	-88.420178
Springfield	Springfield	IL	39.749457	-89.606017
Iola	Iola	IL	38.757302	-88.473594
Manhattan	Manhattan	IL	41.407474	-87.96883
Eldena	Eldena	IL	41.770952	-89.41267
Glen Carbon	Glen Carbon	IL	38.75592	-89.97442
New Memphis	New Memphis	IL	38.478	-89.67869
Chicago	Chicago	IL	41.811929	-87.68732
Bethalto	Bethalto	IL	38.912297	-90.043
Calhoun	Calhoun	IL	38.625864	-87.99407
Ramsey	Ramsey	IL	39.136284	-89.10348
Gerlaw	Gerlaw	IL	40.972589	-90.54835
Stronghurst	Stronghurst	IL	40.727428	-90.91347
Saybrook	Saybrook	IL	40.430727	-88.52548
Alexander	Alexander	IL	39.754308	-90.02786
Zion	Zion	IL	42.451371	-87.84862
Rock Island	Rock Island	IL	41.554901	-90.615975
Moro	Moro	IL	38.91973	-90.01241
Springfield	Springfield	IL	39.749457	-89.606017
Lawndale	Lawndale	IL	40.21927	-89.285172
Mascoutah	Mascoutah	IL	38.481674	-89.79432
Elmhurst	Elmhurst	IL	41.89103	-87.94181
Tower Hill	Tower Hill	IL	39.385344	-88.95588
Springfield	Springfield	IL	39.749457	-89.606017
Peoria	Peoria	IL	40.764368	-89.6448
Cerro Gordo	Cerro Gordo	IL	39.889596	-88.72633
Hennepin	Hennepin	IL	41.252101	-89.32451
Raymond	Raymond	IL	39.312686	-89.59541
Jacksonville	Jacksonville	IL	39.730234	-90.22941
Victoria	Victoria	IL	41.025484	-90.08422
Philadelphia	Philadelphia	IL	39.852164	-90.143114
Canton	Canton	IL	40.552853	-90.02794
Dawson	Dawson	IL	39.824457	-89.45643
Burnt Prairie	Burnt Prairie	IL	38.247883	-88.22944
Cambridge	Cambridge	IL	41.286797	-90.17486
Rutland	Rutland	IL	40.986256	-89.04364
Potomac	Potomac	IL	40.306774	-87.80716
Golden Eagle	Golden Eagle	IL	38.91384	-90.57421
Ewing	Ewing	IL	38.096551	-88.82763
Springfield	Springfield	IL	39.749457	-89.606017
Belle Rive	Belle Rive	IL	38.218349	-88.73999
Elk Grove Village	Elk Grove Village	IL	41.811929	-87.68732
New Salem	New Salem	IL	39.696523	-90.84253
Bloomingdale	Bloomingdale	IL	41.94954	-88.08256
Paw Paw	Paw Paw	IL	41.690735	-88.98815
Rome	Rome	IL	40.874269	-89.506695
Belleville	Belleville	IL	38.50046	-89.97654
Royalton	Royalton	IL	37.884066	-89.11128
Lostant	Lostant	IL	41.144329	-89.08815
Carrollton	Carrollton	IL	39.301561	-90.41674
Ozark	Ozark	IL	37.548762	-88.74145
Wood Dale	Wood Dale	IL	41.962979	-87.97688
Allerton	Allerton	IL	39.909736	-87.93384
West Salem	West Salem	IL	38.527107	-88.00583
Johnston City	Johnston City	IL	37.820724	-88.92647
Melrose Park	Melrose Park	IL	41.811929	-87.68732
Chicago	Chicago	IL	41.8474	-87.63126
Rockbridge	Rockbridge	IL	39.261499	-90.23039
Cissna Park	Cissna Park	IL	40.565374	-87.88177
Nora	Nora	IL	42.455036	-89.94561
Columbia	Columbia	IL	38.442906	-90.20775
Huey	Huey	IL	38.601768	-89.291549
Kirkland	Kirkland	IL	42.100571	-88.87665
Des Plaines	Des Plaines	IL	42.008429	-87.89234
Rockford	Rockford	IL	42.325364	-89.170527
Modesto	Modesto	IL	39.487357	-89.99143
Mount Pulaski	Mount Pulaski	IL	39.993254	-89.29707
Dixon	Dixon	IL	41.843702	-89.47636
Anchor	Anchor	IL	40.553838	-88.5101
Panama	Panama	IL	39.031623	-89.5228
Brighton	Brighton	IL	39.038752	-90.13819
Godfrey	Godfrey	IL	38.947841	-90.2216
Decatur	Decatur	IL	39.840482	-89.00569
Winchester	Winchester	IL	39.628929	-90.46107
Wolf Lake	Wolf Lake	IL	37.508233	-89.43987
Chicago	Chicago	IL	41.921126	-87.70085
Peoria	Peoria	IL	40.744179	-89.718401
Saint Francisville	Saint Francisville	IL	38.596277	-87.65542
Cypress	Cypress	IL	37.34	-89.03177
Gorham	Gorham	IL	37.727109	-89.47618
Vernon Hills	Vernon Hills	IL	42.229856	-87.96779
Chenoa	Chenoa	IL	40.740106	-88.70948
Elkhart	Elkhart	IL	40.02489	-89.46592
Utica	Utica	IL	41.37061	-89.0149
Burbank	Burbank	IL	41.744082	-87.77022
Batavia	Batavia	IL	41.845228	-88.30995
Rio	Rio	IL	41.105401	-90.38717
Woodson	Woodson	IL	39.627307	-90.22101
Fox Valley	Fox Valley	IL	41.839679	-88.088716
Metamora	Metamora	IL	40.784412	-89.40841
Garrett	Garrett	IL	39.809913	-88.343237
Peotone	Peotone	IL	41.331114	-87.79917
Cary	Cary	IL	42.217523	-88.24338
Elgin	Elgin	IL	42.04133	-88.3126
Seneca	Seneca	IL	41.320345	-88.61017
Nason	Nason	IL	38.16542	-88.967551
Skokie	Skokie	IL	42.03618	-87.7321
Elvaston	Elvaston	IL	40.396983	-91.25029
Andalusia	Andalusia	IL	41.440852	-90.71957
East Peoria	East Peoria	IL	40.683387	-89.54493
Esmond	Esmond	IL	42.034502	-88.97084
Spring Valley	Spring Valley	IL	41.332908	-89.20847
De Soto	De Soto	IL	37.82526	-89.20301
Paxton	Paxton	IL	40.448736	-88.11405
Melrose Park	Melrose Park	IL	41.91823	-87.89627
Chicago	Chicago	IL	41.882582	-87.6376
Quincy	Quincy	IL	39.97863	-91.21256
Lakewood	Lakewood	IL	39.317235	-88.87876
Lewistown	Lewistown	IL	40.39309	-90.13748
Camp Point	Camp Point	IL	40.020397	-91.07407
Melrose Park	Melrose Park	IL	41.89988	-87.85978
Chicago	Chicago	IL	41.850232	-87.718
Summit Argo	Summit Argo	IL	41.784832	-87.81
Serena	Serena	IL	41.490329	-88.74998
Savanna	Savanna	IL	42.099635	-90.12858
North Henderson	North Henderson	IL	41.100353	-90.46726
Zeigler	Zeigler	IL	37.8974	-89.05385
Bureau	Bureau	IL	41.289819	-89.37069
Chicago	Chicago	IL	41.811929	-87.68732
Arthur	Arthur	IL	39.704391	-88.45985
Wrights	Wrights	IL	39.376153	-90.293302
Fults	Fults	IL	38.200113	-90.2272
Bushnell	Bushnell	IL	40.550883	-90.51766
Urbana	Urbana	IL	40.10593	-88.224669
Albion	Albion	IL	38.375576	-88.07169
Chicago	Chicago	IL	41.814283	-87.65282
Stewardson	Stewardson	IL	39.2807	-88.62403
Waverly	Waverly	IL	39.583983	-89.9396
Sheldon	Sheldon	IL	40.762507	-87.57423
Livingston	Livingston	IL	38.967324	-89.76133
Golf	Golf	IL	42.056529	-87.79286
East Alton	East Alton	IL	38.868136	-90.08023
Carman	Carman	IL	40.778519	-91.05902
Springfield	Springfield	IL	39.749457	-89.606017
Du Quoin	Du Quoin	IL	38.011729	-89.24688
Flora	Flora	IL	38.667752	-88.48855
Lemont	Lemont	IL	41.676028	-87.98258
Buckner	Buckner	IL	37.980455	-89.01261
Alsip	Alsip	IL	41.675861	-87.73189
Seatonville	Seatonville	IL	41.363772	-89.26975
Media	Media	IL	40.734056	-90.82654
Orient	Orient	IL	37.921795	-88.97892
Coulterville	Coulterville	IL	38.188624	-89.59789
Bolingbrook	Bolingbrook	IL	41.703097	-88.07462
Belleville	Belleville	IL	38.55615	-90.05078
Harvel	Harvel	IL	39.359529	-89.52648
Springfield	Springfield	IL	39.749457	-89.606017
Princeton	Princeton	IL	41.372528	-89.44315
Oakdale	Oakdale	IL	38.271313	-89.51773
Danforth	Danforth	IL	40.823527	-87.9874
Medora	Medora	IL	39.188838	-90.14654
East Saint Louis	East Saint Louis	IL	38.6151	-90.12675
Baldwin	Baldwin	IL	38.178395	-89.84183
Kansas	Kansas	IL	39.556054	-87.92289
Wyoming	Wyoming	IL	41.068691	-89.76033
Gilson	Gilson	IL	40.859964	-90.22212
East Carondelet	East Carondelet	IL	38.535325	-90.21617
Pana	Pana	IL	39.3928	-89.08194
Riverside	Riverside	IL	41.836131	-87.82163
Lowpoint	Lowpoint	IL	40.873236	-89.37082
Belleville	Belleville	IL	38.53895	-90.00104
Oakford	Oakford	IL	40.104623	-89.96382
Hopkins Park	Hopkins Park	IL	41.146464	-87.888971
Virden	Virden	IL	39.503383	-89.76667
Vergennes	Vergennes	IL	37.901441	-89.33485
Wauconda	Wauconda	IL	42.263181	-88.14328
La Grange Park	La Grange Park	IL	41.829831	-87.8704
Millington	Millington	IL	41.56253	-88.59921
Franklin	Franklin	IL	39.609647	-90.08116
Evanston	Evanston	IL	42.048879	-87.7175
Winfield	Winfield	IL	41.875228	-88.15261
Willisville	Willisville	IL	37.983687	-89.5905
Flossmoor	Flossmoor	IL	41.539384	-87.68424
Pekin	Pekin	IL	40.56071	-89.650232
Minier	Minier	IL	40.431577	-89.32013
Broadlands	Broadlands	IL	39.91613	-88.00203
Dorsey	Dorsey	IL	38.976011	-89.97461
Teutopolis	Teutopolis	IL	39.125573	-88.45609
Chadwick	Chadwick	IL	41.97068	-89.87508
Chicago	Chicago	IL	41.990631	-87.6667
Plainville	Plainville	IL	39.795818	-91.16751
Crossville	Crossville	IL	38.160972	-88.03291
Wayne City	Wayne City	IL	38.34239	-88.58448
New Berlin	New Berlin	IL	39.735761	-89.88669
McConnell	McConnell	IL	42.4447	-89.72708
Schaumburg	Schaumburg	IL	42.067809	-88.10828
Sheridan	Sheridan	IL	41.527585	-88.68292
Rock Falls	Rock Falls	IL	41.759473	-89.69452
Beason	Beason	IL	40.139482	-89.2073
Marion	Marion	IL	37.724504	-88.92968
Petersburg	Petersburg	IL	40.008726	-89.85029
Towanda	Towanda	IL	40.574936	-88.88696
Palatine	Palatine	IL	41.811929	-87.68732
Hoopeston	Hoopeston	IL	40.465869	-87.66766
Maryville	Maryville	IL	38.726548	-89.9572
Fowler	Fowler	IL	39.98152	-91.25754
Roanoke	Roanoke	IL	40.795911	-89.19419
Clay City	Clay City	IL	38.689663	-88.35141
Coal Valley	Coal Valley	IL	41.439784	-90.428
Elgin	Elgin	IL	42.034776	-88.32393
Lovington	Lovington	IL	39.724744	-88.62995
Schaumburg	Schaumburg	IL	41.811929	-87.68732
Stanford	Stanford	IL	40.426186	-89.2107
Radom	Radom	IL	38.282464	-89.19356
Chicago Heights	Chicago Heights	IL	41.811929	-87.68732
Lena	Lena	IL	42.381064	-89.83062
Hampton	Hampton	IL	41.554666	-90.40987
Sorento	Sorento	IL	38.996375	-89.57044
Smithboro	Smithboro	IL	38.887748	-89.32248
Dement	Dement	IL	41.964197	-88.951205
Loogootee	Loogootee	IL	38.911662	-88.87747
Springfield	Springfield	IL	39.806089	-89.586356
Woodlawn	Woodlawn	IL	38.335675	-89.04867
Hamletsburg	Hamletsburg	IL	37.333591	-88.561428
Bonfield	Bonfield	IL	41.147958	-88.06412
Indianola	Indianola	IL	39.92804	-87.73629
New Windsor	New Windsor	IL	41.200936	-90.45631
Dalton City	Dalton City	IL	39.719012	-88.82227
Keithsburg	Keithsburg	IL	41.092081	-90.92743
Coatsburg	Coatsburg	IL	40.034398	-91.16278
Saint Peter	Saint Peter	IL	38.875494	-88.89365
Champaign	Champaign	IL	40.139946	-88.196102
Mendon	Mendon	IL	40.094396	-91.26558
Rock City	Rock City	IL	42.407384	-89.46228
Raritan	Raritan	IL	40.696535	-90.82607
Joliet	Joliet	IL	41.52543	-88.084208
Robinson	Robinson	IL	39.004728	-87.7495
Clarendon Hills	Clarendon Hills	IL	41.779533	-87.95798
Avon	Avon	IL	40.661165	-90.43908
Champaign	Champaign	IL	40.113139	-88.361251
Hinsdale	Hinsdale	IL	41.839679	-88.088716
Kingston Mines	Kingston Mines	IL	40.558329	-89.76891
Hamel	Hamel	IL	38.889879	-89.84638
Staunton	Staunton	IL	39.011612	-89.78855
Springfield	Springfield	IL	39.757896	-89.66363
Salem	Salem	IL	38.623789	-88.95361
Sterling	Sterling	IL	41.813776	-89.70537
New Holland	New Holland	IL	40.186852	-89.56053
Rockford	Rockford	IL	42.245596	-88.97586
Glasford	Glasford	IL	40.577778	-89.8297
Burlington	Burlington	IL	42.052112	-88.54829
Bismarck	Bismarck	IL	40.231345	-87.58163
Newark	Newark	IL	41.529433	-88.53552
Iroquois	Iroquois	IL	40.827011	-87.58356
Roseville	Roseville	IL	40.70595	-90.65724
Sandwich	Sandwich	IL	41.645393	-88.63052
Oconee	Oconee	IL	39.279357	-89.10462
Herscher	Herscher	IL	41.05113	-88.08957
Germantown	Germantown	IL	38.554515	-89.5631
Springfield	Springfield	IL	39.749457	-89.606017
Saunemin	Saunemin	IL	40.885397	-88.39957
Kent	Kent	IL	42.320303	-89.91237
Pleasant Plains	Pleasant Plains	IL	39.847253	-89.88059
Dongola	Dongola	IL	37.363981	-89.15783
Palatine	Palatine	IL	42.097976	-88.014072
Aurora	Aurora	IL	41.839679	-88.088716
East Galesburg	East Galesburg	IL	40.94399	-90.31205
White Heath	White Heath	IL	40.10311	-88.49744
Lerna	Lerna	IL	39.393267	-88.28118
Vermont	Vermont	IL	40.288318	-90.429294
Alpha	Alpha	IL	41.189123	-90.36813
Knoxville	Knoxville	IL	40.910079	-90.27171
Chicago	Chicago	IL	41.801525	-87.60215
Ludlow	Ludlow	IL	40.375602	-88.11524
Pocahontas	Pocahontas	IL	38.812744	-89.54888
Thornton	Thornton	IL	41.570384	-87.60839
Apple River	Apple River	IL	42.472458	-90.12098
Campus	Campus	IL	41.024846	-88.30797
Ringwood	Ringwood	IL	42.405464	-88.30274
Oak Lawn	Oak Lawn	IL	41.715082	-87.7546
Prophetstown	Prophetstown	IL	41.612038	-89.93036
Maunie	Maunie	IL	38.032574	-88.04663
Peoria	Peoria	IL	40.744179	-89.718401
Bellflower	Bellflower	IL	40.336763	-88.52604
Wood River	Wood River	IL	38.860447	-90.09418
Somonauk	Somonauk	IL	41.645998	-88.69
Bryant	Bryant	IL	40.466397	-90.09632
Kankakee	Kankakee	IL	41.114132	-87.86784
Lynn Center	Lynn Center	IL	41.28595	-90.36117
Grand Chain	Grand Chain	IL	37.239385	-88.95184
Peoria	Peoria	IL	40.744179	-89.718401
Deer Creek	Deer Creek	IL	40.615875	-89.32778
Secor	Secor	IL	40.738973	-89.13579
Carbondale	Carbondale	IL	37.758646	-89.415831
Chicago	Chicago	IL	41.776983	-87.6404
Basco	Basco	IL	40.319528	-91.20483
Bluff Springs	Bluff Springs	IL	39.979614	-90.352444
Emden	Emden	IL	40.291512	-89.47436
Wheaton	Wheaton	IL	41.839679	-88.088716
Chicago	Chicago	IL	41.880682	-87.6877
Viola	Viola	IL	41.195087	-90.57923
Peoria	Peoria	IL	40.742537	-89.627948
Chicago	Chicago	IL	41.811929	-87.68732
Villa Ridge	Villa Ridge	IL	37.152714	-89.1632
Chicago	Chicago	IL	41.744834	-87.60444
Rockford	Rockford	IL	42.325364	-89.170527
Hanna City	Hanna City	IL	40.690205	-89.78042
Pittsfield	Pittsfield	IL	39.606349	-90.78642
Simpson	Simpson	IL	37.458878	-88.69466
Sailor Springs	Sailor Springs	IL	38.764802	-88.35875
Plymouth	Plymouth	IL	40.304799	-90.88699
Chesterfield	Chesterfield	IL	39.260146	-90.06937
Iuka	Iuka	IL	38.594744	-88.77464
Cherry Valley	Cherry Valley	IL	42.222221	-88.9543
Okawville	Okawville	IL	38.439574	-89.5286
Mode	Mode	IL	39.272317	-88.75932
Herrin	Herrin	IL	37.803216	-89.058643
Chapin	Chapin	IL	39.770936	-90.39307
Romeoville	Romeoville	IL	41.64273	-88.09934
Leonore	Leonore	IL	41.190024	-88.98238
Lake Zurich	Lake Zurich	IL	42.199957	-88.05859
Hoffman	Hoffman	IL	38.540238	-89.26294
Williamsfield	Williamsfield	IL	40.929497	-90.01888
Akin	Akin	IL	37.994296	-88.941665
Arlington Heights	Arlington Heights	IL	42.069327	-87.98464
Round Lake	Round Lake	IL	42.366253	-88.09647
Milledgeville	Milledgeville	IL	41.965904	-89.75896
Tiskilwa	Tiskilwa	IL	41.279825	-89.50492
Atwood	Atwood	IL	39.809929	-88.45309
Union	Union	IL	42.229437	-88.52606
Pecatonica	Pecatonica	IL	42.307665	-89.34453
Milton	Milton	IL	39.564228	-90.651349
Harristown	Harristown	IL	39.867151	-89.11324
Polo	Polo	IL	41.989386	-89.59084
Greenville	Greenville	IL	38.889355	-89.40987
Dix	Dix	IL	38.441538	-88.96888
Chicago	Chicago	IL	41.971044	-87.75869
Stockland	Stockland	IL	40.613942	-87.59259
Forreston	Forreston	IL	42.119619	-89.58242
Peoria	Peoria	IL	40.785653	-89.617657
Chicago	Chicago	IL	41.811929	-87.68732
Irving	Irving	IL	39.205747	-89.40909
Aurora	Aurora	IL	41.766029	-88.35254
Chicago	Chicago	IL	41.811929	-87.68732
Harrisburg	Harrisburg	IL	37.725834	-88.54208
Hammond	Hammond	IL	39.806718	-88.6087
Paloma	Paloma	IL	40.028595	-91.21286
Tamms	Tamms	IL	37.240381	-89.28271
Findlay	Findlay	IL	39.529092	-88.7821
Melvin	Melvin	IL	40.562833	-88.25053
Elmwood Park	Elmwood Park	IL	41.922681	-87.80805
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Harwood Heights	Harwood Heights	IL	41.96418	-87.81686
Patoka	Patoka	IL	38.751756	-89.09581
Hamburg	Hamburg	IL	39.236358	-90.71359
Palatine	Palatine	IL	41.811929	-87.68732
Eagarville	Eagarville	IL	39.110422	-89.78428
Lockport	Lockport	IL	41.598235	-88.02753
Orland Park	Orland Park	IL	41.623532	-87.83542
Carlock	Carlock	IL	40.600045	-89.13627
Edwardsville	Edwardsville	IL	38.733748	-89.94305
Farmersville	Farmersville	IL	39.442669	-89.64068
Palos Heights	Palos Heights	IL	41.663548	-87.79148
Pawnee	Pawnee	IL	39.580159	-89.54402
Easton	Easton	IL	40.214759	-89.87721
Evanston	Evanston	IL	42.058629	-87.684506
Brookfield	Brookfield	IL	41.822681	-87.84753
Chicago	Chicago	IL	41.811929	-87.68732
Washington	Washington	IL	40.701037	-89.44294
Hume	Hume	IL	39.797661	-87.87017
Chicago	Chicago	IL	41.696283	-87.69912
Rockford	Rockford	IL	42.306666	-89.00839
Osco	Osco	IL	41.372408	-90.27031
Bowen	Bowen	IL	40.232385	-91.05746
Elwood	Elwood	IL	41.429681	-88.10284
Shirland	Shirland	IL	42.325364	-89.170527
Kinderhook	Kinderhook	IL	39.700245	-91.14564
Vermilion	Vermilion	IL	39.679882	-87.750216
Shattuc	Shattuc	IL	38.647775	-89.20166
Shelbyville	Shelbyville	IL	39.409126	-88.80153
Texico	Texico	IL	38.455562	-88.8232
Bulpitt	Bulpitt	IL	39.591537	-89.42755
Literberry	Literberry	IL	39.858933	-90.200747
Xenia	Xenia	IL	38.661358	-88.64744
Catlin	Catlin	IL	40.059068	-87.70376
Plato Center	Plato Center	IL	42.025776	-88.425931
Clare	Clare	IL	41.998231	-88.84223
Chicago	Chicago	IL	41.946431	-87.74576
New Canton	New Canton	IL	39.599949	-91.09115
Energy	Energy	IL	37.774517	-89.02583
Franklin Grove	Franklin Grove	IL	41.84036	-89.31176
Moline	Moline	IL	41.490333	-90.50006
Peoria	Peoria	IL	40.640002	-89.651987
Lebanon	Lebanon	IL	38.601648	-89.81317
Valmeyer	Valmeyer	IL	38.299904	-90.30833
Greenup	Greenup	IL	39.25287	-88.13528
Mackinaw	Mackinaw	IL	40.533634	-89.34345
Brownstown	Brownstown	IL	39.018987	-88.96134
Vienna	Vienna	IL	37.422815	-88.88016
Bensenville	Bensenville	IL	41.956479	-87.95117
Steeleville	Steeleville	IL	38.002188	-89.66723
Winnetka	Winnetka	IL	42.104127	-87.75016
Chicago	Chicago	IL	41.811929	-87.68732
Barstow	Barstow	IL	41.518317	-90.35597
Triumph	Triumph	IL	41.499089	-89.021881
Peoria	Peoria	IL	40.702487	-89.589797
Sublette	Sublette	IL	41.638122	-89.26889
Philo	Philo	IL	39.989282	-88.15174
Depue	Depue	IL	41.321814	-89.3086
Schaumburg	Schaumburg	IL	42.051927	-88.04814
Peoria	Peoria	IL	40.744179	-89.718401
Collinsville	Collinsville	IL	38.679282	-89.99407
Sesser	Sesser	IL	38.085829	-89.04697
Woodstock	Woodstock	IL	42.316121	-88.43884
Pulaski	Pulaski	IL	37.214012	-89.21039
Chicago	Chicago	IL	42.009731	-87.66938
Kane	Kane	IL	39.192501	-90.34541
Chicago	Chicago	IL	41.696433	-87.65993
Pesotum	Pesotum	IL	39.907919	-88.27977
Du Bois	Du Bois	IL	38.22669	-89.20884
Oak Lawn	Oak Lawn	IL	41.811929	-87.68732
Bloomington	Bloomington	IL	40.519236	-88.864303
Creal Springs	Creal Springs	IL	37.613705	-88.83922
Galva	Galva	IL	41.172197	-90.03901
Forest City	Forest City	IL	40.35756	-89.82389
Seymour	Seymour	IL	40.107548	-88.42487
Hometown	Hometown	IL	41.730533	-87.73198
Le Roy	Le Roy	IL	40.345004	-88.75786
Perry	Perry	IL	39.781349	-90.74617
Dennison	Dennison	IL	39.452478	-87.57092
Springfield	Springfield	IL	39.749457	-89.606017
Chicago	Chicago	IL	41.97508	-87.8163
Burnside	Burnside	IL	40.513153	-91.12851
South Elgin	South Elgin	IL	41.99215	-88.30609
Palos Park	Palos Park	IL	41.664582	-87.84378
Peoria	Peoria	IL	40.677987	-89.60864
Forest Park	Forest Park	IL	41.871331	-87.81235
Watson	Watson	IL	39.012089	-88.56383
Gifford	Gifford	IL	40.310063	-88.01922
Caledonia	Caledonia	IL	42.376423	-88.9325
Cornland	Cornland	IL	39.936817	-89.40159
Owaneco	Owaneco	IL	39.476356	-89.21607
Greenview	Greenview	IL	40.087711	-89.72066
Edelstein	Edelstein	IL	40.936244	-89.62
Miller City	Miller City	IL	37.097546	-89.33547
Aviston	Aviston	IL	38.607817	-89.60516
Chicago	Chicago	IL	42.096428	-87.71791
Milford	Milford	IL	40.624025	-87.69618
Morton	Morton	IL	40.613788	-89.46031
Sawyerville	Sawyerville	IL	39.078047	-89.80626
Unity	Unity	IL	37.150263	-89.27351
Hazel Crest	Hazel Crest	IL	41.574034	-87.67857
Peoria	Peoria	IL	40.744179	-89.718401
Wilmington	Wilmington	IL	41.298186	-88.1464
